district_code,subdistrict_code,village_code,village_name,num_households
204,1043,218062,Auraiya,295
204,1043,218063,Sariswa,441
204,1043,218064,Murarpur,1102
204,1043,218065,Harpur Ray,504
204,1043,218066,Danhi,158
204,1043,218067,Rampurwa,312
204,1043,218068,Rani Chhapra,479
204,1043,218069,Ahir Ganwa,296
204,1043,218070,Misir Tola,201
204,1043,218071,Mahtha Tola,604
204,1043,218072,Wolha,734
204,1043,218073,Bhada,767
204,1043,218074,Jharwa,478
204,1043,218075,Damo Birti,372
204,1044,0,Paharpur,33552
204,1044,0,Paharpur,33552
204,1044,218076,Noniya,2861
204,1044,218077,Raghunathpur,329
204,1044,218078,Panditpururf Bandarhelwa,292
204,1044,218079,Laguniya,498
204,1044,218080,Mankarariya,990
204,1044,218081,Laukaha,698
204,1044,218082,Indarwabhar,1283
204,1044,218083,Bankat,566
204,1044,218084,Bishunpur Matiarwa,522
204,1044,218085,Birti Tola,272
204,1044,218086,Sarea Khas,4334
204,1044,218087,Sarea Tola Senuar,148
204,1044,218088,Manguraha,164
204,1044,218089,Dudhiawa,327
204,1044,218090,Ekderwa,284
204,1044,218091,Ahiraulia Sonwal,182
204,1044,218092,Ahiraulia urf sonwalwakesarea,365
204,1044,218093,Sarea Tola Mathiya,175
204,1044,218094,Khairwa chaube,206
204,1044,218095,Khairwa,223
204,1044,218096,Wake Rakba Majhariya,162
204,1044,218097,Sarhangi Chhap,255
204,1044,218098,Sarea urf Lachhirma Birt Tola,208
204,1044,218100,Tok Bharwaliya,170
204,1044,218101,Bharwaliya,286
204,1044,218102,Majhariya,987
204,1044,218103,TejPurwa,1102
204,1044,218104,Sonwal,1085
204,1044,218105,Barkurwa,387
204,1044,218106,Lakhmipur,458
204,1044,218107,Paharpur,548
204,1044,218109,Inglish,294
204,1044,218110,Nauwa  Dih,1359
204,1044,218111,Amwa,289
204,1044,218112,Amwa Nizamat,155
204,1044,218113,Parsauni,478
204,1044,218114,Khairwa,327
204,1044,218115,Arazi Tikuliya,160
204,1044,218116,Tikuliya,342
204,1044,218117,Bawariya,163
204,1044,218118,Bhanja Chhapra,270
204,1044,218119,Bhanja Chhapra,144
204,1044,218120,Kamal Pipra,666
204,1044,218121,Batraulia,415
204,1044,218122,Ganga Pipra,561
204,1044,218123,Gobardhanpur,161
204,1044,218124,Kotwa,811
204,1044,218125,Nirpur,128
204,1044,218126,Bankatwa,500
204,1044,218127,Ray Karariya,436
204,1044,218128,Naya Ganw,510
204,1044,218129,Ibrahimpur,517
204,1044,218130,Baluwa,1590
204,1044,218131,BaluwaBirt,176
204,1044,218132,Siswa,2733
204,1045,0,Areraj,28019
204,1045,0,Areraj,23787
204,1045,0,Areraj,4232
204,1045,218133,Chatia,3267
204,1045,218134,Mamarkha Tola Bhaiya,905
204,1045,218135,Mamarkha,1189
204,1045,218136,Gunjrauliya,855
204,1045,218137,Khajuriya,415
204,1045,218138,Kamaluwa,307
204,1045,218139,Damodarpur,414
204,1045,218140,Siswa,216
204,1045,218141,Horil Chhapra,149
204,1045,218142,Purandarpur,414
204,1045,218143,Sirni,277
204,1045,218144,Belhi,695
204,1045,218145,Nagdaha,723
204,1045,218146,Misrauliya,456
204,1045,218147,Bathna,149
204,1045,218148,Loknathpur,299
204,1045,218150,Sakhwa,202
204,1045,218151,Sarean,1315
204,1045,218153,Pipra,1054
204,1045,218154,Tikuliya,176
204,1045,218155,Parsa,122
204,1045,218156,Babhnauli,595
204,1045,218157,Rampur Chhapkahiya,544
204,1045,218158,Kauwaha,327
204,1045,218159,Manguraha,575
204,1045,218160,Rarhiya,1229
204,1045,218161,Rajepur,311
204,1045,218163,Lauriya,319
204,1045,218164,Jhakhra,379
204,1045,218165,Salha,246
204,1045,218166,Kohbawra,221
204,1045,218167,Gurha,140
204,1045,218169,Bhelanari,260
204,1045,218170,Jitwarpur,515
204,1045,218172,Nawada Govindganj,1943
204,1045,218173,Chandi Asthan,234
204,1045,218175,Bahadurpur,795
204,1045,218176,Munra,556
204,1045,218177,Khajuriya,608
204,1045,218178,Chandi Asthan,271
204,1045,801286,Areraj (NP),4232
204,1045,801286,Areraj (NP) WARD NO.-0001,321
204,1045,801286,Areraj (NP) WARD NO.-0002,260
204,1045,801286,Areraj (NP) WARD NO.-0003,377
204,1045,801286,Areraj (NP) WARD NO.-0004,258
204,1045,801286,Areraj (NP) WARD NO.-0005,291
204,1045,801286,Areraj (NP) WARD NO.-0006,190
204,1045,801286,Areraj (NP) WARD NO.-0007,327
204,1045,801286,Areraj (NP) WARD NO.-0008,515
204,1045,801286,Areraj (NP) WARD NO.-0009,333
204,1045,801286,Areraj (NP) WARD NO.-0010,219
204,1045,801286,Areraj (NP) WARD NO.-0011,297
204,1045,801286,Areraj (NP) WARD NO.-0012,241
204,1045,801286,Areraj (NP) WARD NO.-0013,338
204,1045,801286,Areraj (NP) WARD NO.-0014,265
204,1046,0,Sangrampur,23283
204,1046,0,Sangrampur,23283
204,1046,218179,Pachbhirwa,716
204,1046,218180,Murli,322
204,1046,218181,Murli Nizamat,153
204,1046,218182,Bariariya,2217
204,1046,218183,Sangrampur,3559
204,1046,218184,Man Tola,203
204,1046,218185,Jalaha,970
204,1046,218186,Shampur,447
204,1046,218187,Madhubani,4785
204,1046,218188,Mathia,317
204,1046,218189,Bhatauliya,1260
204,1046,218190,Nautan,418
204,1046,218191,Barwa,861
204,1046,218192,Sikandarpur,222
204,1046,218193,Chandpur,130
204,1046,218196,Bhawanipur,2786
204,1046,218197,Pakri,900
204,1046,218198,Dumariya,628
204,1046,218199,Saraiya Baduraha,648
204,1046,218201,Bishrampur Dubauliya,105
204,1046,218202,Bariariya Tola Rajpur,1341
204,1046,218203,Misir Tola,268
204,1047,0,Kesaria,34431
204,1047,0,Kesaria,31058
204,1047,0,Kesaria,3373
204,1047,218204,Sarotar,3043
204,1047,218205,Barharwa Khurd,465
204,1047,218206,Rampur Khajuriya,1501
204,1047,218207,Rampurwa,302
204,1047,218208,Sembhuapur,866
204,1047,218209,Chand Parsa,967
204,1047,218210,Bhagwatia,539
204,1047,218212,Lohar Gawan,698
204,1047,218213,Phultakiya,655
204,1047,218214,Derwa,372
204,1047,218215,Bankat,390
204,1047,218216,Bankat Mafi,172
204,1047,218217,Mathiya,760
204,1047,218218,Bathna,1002
204,1047,218219,Jagirha,241
204,1047,218220,Bijdhari Nizamat,952
204,1047,218221,Sundarpur,2863
204,1047,218222,Bijdhari Mafi,237
204,1047,218224,Paduman Chhapra,396
204,1047,218225,Manohar Chhapra,392
204,1047,218227,Ojhwaliya,177
204,1047,218229,Gonchhi,509
204,1047,218230,Tajpur Patkhauliya Tola Milki,118
204,1047,218231,Kunrwa,366
204,1047,218232,Mahammadpur,526
204,1047,218233,Kushahar,629
204,1047,218234,Naya Ganw,545
204,1047,218235,Benipur,662
204,1047,218236,Gopalpur Khap,263
204,1047,218237,Khizirpura,753
204,1047,218238,Huseni,3392
204,1047,218239,Karhan,1226
204,1047,218240,Bairiya,1474
204,1047,218241,Rampur Bairiya,110
204,1047,218242,Lala Chhapra,597
204,1047,218243,Tajpur Patkhauliya,708
204,1047,218244,Rampur Korar,692
204,1047,218245,Manjhariya,302
204,1047,218246,Dhekaha,1102
204,1047,801287,Kesaria (NP),3373
204,1047,801287,Kesaria (NP) WARD NO.-0001,497
204,1047,801287,Kesaria (NP) WARD NO.-0002,158
204,1047,801287,Kesaria (NP) WARD NO.-0003,248
204,1047,801287,Kesaria (NP) WARD NO.-0004,196
204,1047,801287,Kesaria (NP) WARD NO.-0005,422
204,1047,801287,Kesaria (NP) WARD NO.-0006,294
204,1047,801287,Kesaria (NP) WARD NO.-0007,315
204,1047,801287,Kesaria (NP) WARD NO.-0008,331
204,1047,801287,Kesaria (NP) WARD NO.-0009,335
204,1047,801287,Kesaria (NP) WARD NO.-0010,237
204,1047,801287,Kesaria (NP) WARD NO.-0011,340
204,1048,0,Kalyanpur,52691
204,1048,0,Kalyanpur,52691
204,1048,218247,Siswa Kharar,1214
204,1048,218248,Mananpur,878
204,1048,218249,Jamunapur,387
204,1048,218250,Bakhri,1318
204,1048,218251,Menaura,221
204,1048,218252,Bisambharpur,334
204,1048,218253,Dewpur Parsa,109
204,1048,218254,Arazi Dewpur Nankar,107
204,1048,218255,Katharia,468
204,1048,218257,Parsauni Bazid,556
204,1048,218258,Semra,185
204,1048,218259,Tendua,334
204,1048,218260,Gobindapur,299
204,1048,218261,Dewpur Parsa,285
204,1048,218263,Kamar Chak,211
204,1048,218264,Rajapur,129
204,1048,218265,Babuawan,112
204,1048,218266,Gariba,1300
204,1048,218268,Dharampur,166
204,1048,218269,Bakarpur,552
204,1048,218271,Bahlolpur Garbi,224
204,1048,218272,Bahlolpur Sargi,321
204,1048,218273,Kaleyanpur,2284
204,1048,218274,Mani Chhapra,687
204,1048,218275,Madhopur Gobind,459
204,1048,218277,Paltu Belwa,247
204,1048,218278,Bans Ghat,2358
204,1048,218279,Bhuan Chhapra,1549
204,1048,218280,Manse Chhapra,674
204,1048,218281,Sitalpur,2385
204,1048,218282,Madhuban,184
204,1048,218283,Dewpur,221
204,1048,218284,Bangra,354
204,1048,218285,Bakhri,336
204,1048,218286,Gaundra,2814
204,1048,218287,Minhai Gaundra,316
204,1048,218288,Sahata,240
204,1048,218289,Puran Chhapra,636
204,1048,218290,Ganga Sirsiya,454
204,1048,218291,Koir Ganwan,321
204,1048,218292,Pipra Khem,522
204,1048,218293,Bashdeo Chhapra Tola Harpur,174
204,1048,218295,Koila Belwa,1474
204,1048,218296,Birdaban,2245
204,1048,218297,Meghua,330
204,1048,218299,Siswa Sob,764
204,1048,218300,Phulwaria,346
204,1048,218301,Ahimanwan,244
204,1048,218302,Madhopur Sarup,136
204,1048,218303,Bakhri Mahesh,270
204,1048,218304,Hanuman Nagar,165
204,1048,218305,Pakri Dichhit,944
204,1048,218307,Dhurpakri,190
204,1048,218308,Basdeo Chhapra,112
204,1048,218315,Barharwa Mahanad,588
204,1048,218316,Sambhu Chak,1596
204,1048,218320,Khokhra,377
204,1048,218321,Khokhra Birit,174
204,1048,218322,Bahuara Harbans,742
204,1048,218323,Kaithawalia,334
204,1048,218324,Siswa Narsinh,109
204,1048,218326,RAjpur,1845
204,1048,218327,Gawandri,618
204,1048,218328,Khatolwa Gawandri,177
204,1048,218329,Khatolwa,310
204,1048,218330,Hajipur,443
204,1048,218331,Patna,1173
204,1048,218332,Darmaha,2147
204,1048,218334,Bishunpur Dhir,100
204,1048,218336,Ganesh Sirsiya,417
204,1048,218337,Madan Sirsiya,864
204,1048,218338,Bahuara Mani,106
204,1048,218339,Balma Sirsiya,385
204,1048,218340,Sirsiya Balmi Nankar,158
204,1048,218341,Dilawarpur,1620
204,1048,218342,Pakri Kamal,251
204,1048,218343,BishunpurRatti urf Sawaia,757
204,1048,218344,Raghu Nathpur,2057
204,1049,0,Kotwa,31325
204,1049,0,Kotwa,31325
204,1049,218345,Barwa Kanth Chhapra,182
204,1049,218346,Ratanpur,236
204,1049,218347,Bathna,435
204,1049,218348,Mathurapur Math Gopal,335
204,1049,218349,Chiuntaha,334
204,1049,218350,Kotwa,1495
204,1049,218351,Mahmada,245
204,1049,218352,Talwa,376
204,1049,218353,Talwa Pokhar,293
204,1049,218354,Dipau,639
204,1049,218355,Pokhra,829
204,1049,218356,Jasauli,2396
204,1049,218357,Betia Basant,428
204,1049,218358,Gopi Chhapra,618
204,1049,218360,Sagar Churaman,562
204,1049,218361,Belwa Madho,587
204,1049,218362,Bhopatpur,4115
204,1049,218363,Bairia,296
204,1049,218364,Saraia,188
204,1049,218365,Jagiraha,627
204,1049,218366,Jasauli Patti,1666
204,1049,218367,Bishunpur Nankar,126
204,1049,218368,Maharani Bhopat,917
204,1049,218369,Sirsia,368
204,1049,218370,Kanth Chapra,340
204,1049,218371,Pakri Asok,238
204,1049,218373,Pakri Asok,263
204,1049,218374,Arazi Sariatapur,129
204,1049,218375,Sabaiya,693
204,1049,218376,Rohua,111
204,1049,218377,Rohua Khas,244
204,1049,218378,Nawada,588
204,1049,218379,Machhar Ganwan,1031
204,1049,218380,Bankatwa,236
204,1049,218381,Karaariya Jagir,864
204,1049,218382,Barharwa Kalan,3146
204,1049,218383,Kalyanpur Birt,275
204,1049,218384,Kalyanpur Khas,325
204,1049,218386,Karariya,1189
204,1049,218387,Ahirauliya,2054
204,1049,218388,Amwa,324
204,1049,218389,Dumra,862
204,1050,0,Piprakothi,16811
204,1050,0,Piprakothi,16811
204,1050,218390,Dhekaha (Part in Motihari)  * *,3217
204,1050,218391,Tikaita,787
204,1050,218392,Salempur,646
204,1050,218393,Gobindapur,573
204,1050,218394,Babhnaulia,428
204,1050,218395,Semra,626
204,1050,218396,Mathiya Bariyarpur,619
204,1050,218397,Belwatia,477
204,1050,218398,Kishunpur,474
204,1050,218399,Jiwdhara,551
204,1050,218400,Madhu Chhapra,473
204,1050,218401,Panditpur,1153
204,1050,218402,Bir Chhapra,961
204,1050,218403,Chand Saraia,559
204,1050,218404,Majharia,644
204,1050,218405,Kazipur,113
204,1050,218406,Surujpur,1599
204,1050,218407,Panrwaliya,1435
204,1050,218408,Pipra Kothi,1020
204,1050,218409,Jhakra,456
204,1051,0,Chakia(Pipra),40438
204,1051,0,Chakia(Pipra),36820
204,1051,0,Chakia(Pipra),3618
204,1051,218410,Khairi Mal,734
204,1051,218411,Khairi Jagir,181
204,1051,218412,Jamunia,661
204,1051,218413,Chintamanpur,1566
204,1051,218414,Ramgarh,537
204,1051,218416,Kunarpur,660
204,1051,218417,Ramgarh Mahuawa,1092
204,1051,218418,Kundia,370
204,1051,218419,Mahuawa,304
204,1051,218420,Harpur,643
204,1051,218421,Bangri,569
204,1051,218422,Dumri,379
204,1051,218424,Phulwaria,156
204,1051,218426,Pasrampur,572
204,1051,218427,Hasanpur,474
204,1051,218428,Narayan Pakri,189
204,1051,218429,Sahri Jagirha,203
204,1051,218430,Sariatpur,547
204,1051,218431,Bhagwanpur,456
204,1051,218432,Math Garib,122
204,1051,218433,Ram Karan Pakri,559
204,1051,218434,Dhobauliya,408
204,1051,218435,Daya Chhapra,138
204,1051,218436,Uchi Dih,245
204,1051,218437,Lokai Balwa,133
204,1051,218440,Maharani,314
204,1051,218441,Madhurapur,852
204,1051,218442,Sohanpur,227
204,1051,218443,Sagar,1202
204,1051,218444,Parsauni Kisun,236
204,1051,218445,Madhuban,134
204,1051,218446,Sirsia,405
204,1051,218447,Hardiyabad,452
204,1051,218448,Jahingara,243
204,1051,218449,Madhuban Bediban,1595
204,1051,218450,Sita Kund,277
204,1051,218451,Chintamanpur Bagwa,190
204,1051,218452,Tikuliya,610
204,1051,218453,Amwa,315
204,1051,218454,Bhirkhia,906
204,1051,218455,Chaknia,555
204,1051,218456,Pipra,709
204,1051,218457,Damodarpur,331
204,1051,218458,Bishunpura,993
204,1051,218459,Kunria,688
204,1051,218460,Mahuawa,912
204,1051,218461,Koir Gawan,472
204,1051,218462,Bairiya,608
204,1051,218463,Balwa,605
204,1051,218464,Madhuchhapra,166
204,1051,218465,Ghansham Pakri,412
204,1051,218466,Narhar Pakri,297
204,1051,218469,Chak Bara Tola Birta,129
204,1051,218470,Bharthuiya,403
204,1051,218471,Chak Bara,660
204,1051,218476,Parsauni Khem,580
204,1051,218477,Semra,354
204,1051,218478,Baramdia,1912
204,1051,218479,Ballo Chak,457
204,1051,218480,Baisaha,972
204,1051,218481,Bara Gobind,800
204,1051,218482,Chakia,1480
204,1051,218483,Tarniya Halim Nagar,382
204,1051,218484,Kunawa,1102
204,1051,218485,Ghanghti,117
204,1051,218486,Laukaha,141
204,1051,218487,Parari Harnath,222
204,1051,801288,Chakia (NP),3618
204,1051,801288,Chakia (NP) WARD NO.-0001,325
204,1051,801288,Chakia (NP) WARD NO.-0002,304
204,1051,801288,Chakia (NP) WARD NO.-0003,230
204,1051,801288,Chakia (NP) WARD NO.-0004,202
204,1051,801288,Chakia (NP) WARD NO.-0005,292
204,1051,801288,Chakia (NP) WARD NO.-0006,390
204,1051,801288,Chakia (NP) WARD NO.-0007,313
204,1051,801288,Chakia (NP) WARD NO.-0008,260
204,1051,801288,Chakia (NP) WARD NO.-0009,244
204,1051,801288,Chakia (NP) WARD NO.-0010,306
204,1051,801288,Chakia (NP) WARD NO.-0011,389
204,1051,801288,Chakia (NP) WARD NO.-0012,363
204,1052,0,Pakri Dayal,29805
204,1052,0,Pakri Dayal,23893
204,1052,0,Pakri Dayal,5912
204,1052,218488,Barka Ganw,2525
204,1052,218489,Mathia,336
204,1052,218490,Itwa,586
204,1052,218491,Siraha,3839
204,1052,218492,Chorma,2638
204,1052,218493,Tharbhitiya,646
204,1052,218495,Rajepur Nawada,1884
204,1052,218496,Ramban,410
204,1052,218497,Shiupur Kundal,225
204,1052,218498,Chaita,1309
204,1052,218499,Chhapra Bhikhari,732
204,1052,218500,Banar Jhula,471
204,1052,218501,Sisahni,2099
204,1052,218502,Ajgari,390
204,1052,218503,Ajgarwa,930
204,1052,218504,Dhanauji,1844
204,1052,218505,Harnatha,1587
204,1052,218506,Shekhpurwa,617
204,1052,218507,Babhantoli,177
204,1052,218508,Majhaulia,648
204,1052,801289,Pakri Dayal (NP),5912
204,1052,801289,Pakri Dayal (NP) WARD NO.-0001,428
204,1052,801289,Pakri Dayal (NP) WARD NO.-0002,401
204,1052,801289,Pakri Dayal (NP) WARD NO.-0003,277
204,1052,801289,Pakri Dayal (NP) WARD NO.-0004,351
204,1052,801289,Pakri Dayal (NP) WARD NO.-0005,241
204,1052,801289,Pakri Dayal (NP) WARD NO.-0006,496
204,1052,801289,Pakri Dayal (NP) WARD NO.-0007,321
204,1052,801289,Pakri Dayal (NP) WARD NO.-0008,319
204,1052,801289,Pakri Dayal (NP) WARD NO.-0009,553
204,1052,801289,Pakri Dayal (NP) WARD NO.-0010,324
204,1052,801289,Pakri Dayal (NP) WARD NO.-0011,486
204,1052,801289,Pakri Dayal (NP) WARD NO.-0012,453
204,1052,801289,Pakri Dayal (NP) WARD NO.-0013,433
204,1052,801289,Pakri Dayal (NP) WARD NO.-0014,467
204,1052,801289,Pakri Dayal (NP) WARD NO.-0015,362
204,1053,0,Patahi,37883
204,1053,0,Patahi,37883
204,1053,218509,Dumri Baiju,395
204,1053,218510,Mahamada Woli,976
204,1053,218511,Saraia Gopal,2130
204,1053,218512,Bara Shankar,2463
204,1053,218513,Non Pharwa,928
204,1053,218514,Birta Tola,192
204,1053,218515,Ratan Sagar,467
204,1053,218516,Padumrier,1865
204,1053,218517,Mohammadpur,757
204,1053,218518,Khori Pakar,449
204,1053,218519,Lahsania,816
204,1053,218520,Dewapur,1093
204,1053,218521,Alisherpur,231
204,1053,218522,Narayanpur,618
204,1053,218523,Jihuli,2026
204,1053,218524,Gujraul,416
204,1053,218525,Gonahi,893
204,1053,218526,Gamhariya,846
204,1053,218527,Betauna,1097
204,1053,218528,Bakhri,1587
204,1053,218529,Champapur,1160
204,1053,218530,Balua urf Dumri Gobind,343
204,1053,218531,Patahi Jadu,2299
204,1053,218532,Balua Zulfaqarabad,855
204,1053,218533,Bela Baiju,1509
204,1053,218534,Bokane Kalan,3275
204,1053,218535,Parsauni Kapur,1487
204,1053,218536,Rampur Manorath,737
204,1053,218537,Belahi Ram,938
204,1053,218538,Mirzapur,580
204,1053,218539,Bhit Gharwa,738
204,1053,218540,Khutauna,573
204,1053,218541,Suga Pipar,978
204,1053,218542,Chainpur,168
204,1053,218543,Mujia,508
204,1053,218544,Kodariya Hetim,1096
204,1053,218545,Bokane Khurd,394
204,1054,0,Phenhara,15376
204,1054,0,Phenhara,15376
204,1054,218546,Ratanwa,252
204,1054,218547,Madhubani,759
204,1054,218548,Kalu Pakar,927
204,1054,218549,Mankerwa,682
204,1054,218550,Rajpur Kawal tola Birta,229
204,1054,218551,Rajpur kawal Nankar,166
204,1054,218552,Rajpur Kawalmal urf Marpa,377
204,1054,218553,Bishunpur Mohan urf Marpa,453
204,1054,218554,Dewkuliya,422
204,1054,218555,Pipra Karimdad,340
204,1054,218556,Gobind Bara,875
204,1054,218557,Anjor Bara,770
204,1054,218558,Gaibandhi,715
204,1054,218559,Phenhara,1626
204,1054,218560,Ibrahimpur Parsauni,965
204,1054,218561,Chak Nasiba,151
204,1054,218562,Parasrampur,729
204,1054,218563,Rupaulia Khani,1136
204,1054,218564,Phulwariya,393
204,1054,218565,Bishunpur Basant,612
204,1054,218566,Chakarpeta,699
204,1054,218567,Kumhrar,263
204,1054,218568,Kodaria Abhi,349
204,1054,218569,Madhurapur,613
204,1054,218570,Madhurapur,134
204,1054,218571,Khan Pipra,739
204,1055,0,Madhuban,31675
204,1055,0,Madhuban,28346
204,1055,0,Madhuban,3329
204,1055,218572,Jitaura,1342
204,1055,218573,Dulhuma,1664
204,1055,218574,Jogaulia Tola Kasba,143
204,1055,218575,Jogaulia Tola Bhelwa,701
204,1055,218576,Jogaulia Tola Chainpur,318
204,1055,218577,Jogaulia Tola Ranipur,121
204,1055,218578,Mogalaniya,208
204,1055,218579,Toladih,243
204,1055,218580,Naurangia,825
204,1055,218581,Jogaulia Tola Madhopur,626
204,1055,218583,Jogaulia Tola  Palat,390
204,1055,218584,Jogaulia Tola Pakariya,356
204,1055,218585,Jogaulia Tola Rupni,517
204,1055,218586,Jogaulia Tola Gulab Khan,490
204,1055,218587,Jogaulia Tola Gurmhia,354
204,1055,218588,Jogaulia Tola Kharsal,251
204,1055,218590,Jogaulia Tola Inarwa,187
204,1055,218591,Jogaulia Tola Nandiram Chhapra,344
204,1055,218594,Manpurwa,640
204,1055,218595,Bhagwanpur,197
204,1055,218596,Jogaulia Tola Damaghat,231
204,1055,218597,Chaube Tola Matalike Jogaulia,213
204,1055,218599,Bara Gobind Tola Sawangiya,1234
204,1055,218600,Talimpur,745
204,1055,218601,Banki Tikam,548
204,1055,218602,Hardiya,539
204,1055,218603,Kishunkara,1931
204,1055,218604,Dubaha Dostia,250
204,1055,218605,Bara Magru,410
204,1055,218607,Kauria,1487
204,1055,218608,Kajarhan,892
204,1055,218609,Delho,456
204,1055,218610,Bajidpur,980
204,1055,218611,Punar Murgai Chak,614
204,1055,218612,Madhuban Tola Saraia,186
204,1055,218613,Madhuban Tola Gangapur,125
204,1055,218614,Madhuhan Tola Bhairwa,434
204,1055,218615,Loharganwa,360
204,1055,218616,Madhuban Tola Semra,320
204,1055,218617,Madhuban Tola Dihu,441
204,1055,218618,Maripur Milik,345
204,1055,218619,Koilhara,382
204,1055,218621,Maripur Mal,815
204,1055,218622,Khodadpur,484
204,1055,218623,Harnarayanpur,629
204,1055,218624,Madhuban Tola Koilhara,851
204,1055,218625,Chak Chauhani,522
204,1055,218626,Bahuara,772
204,1055,218627,Garahia,1009
204,1055,801290,Madhuban (NP),3329
204,1055,801290,Madhuban (NP) WARD NO.-0001,239
204,1055,801290,Madhuban (NP) WARD NO.-0002,453
204,1055,801290,Madhuban (NP) WARD NO.-0003,354
204,1055,801290,Madhuban (NP) WARD NO.-0004,408
204,1055,801290,Madhuban (NP) WARD NO.-0005,380
204,1055,801290,Madhuban (NP) WARD NO.-0006,375
204,1055,801290,Madhuban (NP) WARD NO.-0007,324
204,1055,801290,Madhuban (NP) WARD NO.-0008,221
204,1055,801290,Madhuban (NP) WARD NO.-0009,127
204,1055,801290,Madhuban (NP) WARD NO.-0010,211
204,1055,801290,Madhuban (NP) WARD NO.-0011,237
204,1056,0,Tetaria,20348
204,1056,0,Tetaria,20348
204,1056,218628,Dhobwalia,582
204,1056,218629,Bishunpur Dewajit,161
204,1056,218630,Fazilpur,559
204,1056,218632,Rohua Man,184
204,1056,218634,Molnapur Madhopur,189
204,1056,218635,Madhopur Hari,119
204,1056,218637,Maniarpur,460
204,1056,218638,Bahura RamNarayan Singh,138
204,1056,218640,Semraha,705
204,1056,218641,Sobhitapur,178
204,1056,218643,Khairwa,133
204,1056,218644,Kadma,735
204,1056,218645,Balbhadarpur,952
204,1056,218646,Narha Nankar,113
204,1056,218647,Narha Panapur,1359
204,1056,218648,Saraiya,377
204,1056,218649,Meghua,416
204,1056,218650,Sagahri,360
204,1056,218652,Chheni Chhapra,171
204,1056,218653,Bal Bhadarpur Nankar,118
204,1056,218654,Ujhilpur,250
204,1056,218656,Nakardewa,485
204,1056,218657,Sonaul,189
204,1056,218658,Bahuara Gopi Sinh,697
204,1056,218659,Madhuaha Birit,1336
204,1056,218660,Mohammadpur Sagar,524
204,1056,218661,Madhuaha Mal,700
204,1056,218662,Tetaria,1187
204,1056,218663,Bishambharpur urf Gheghwa,857
204,1056,218664,Manikpur,250
204,1056,218665,Chak Chauhani,736
204,1056,218666,Sirauli,789
204,1056,218667,Bhagwanpur,402
204,1056,218668,Kothia,977
204,1056,218669,Punas,466
204,1056,218670,Lahladpur,803
204,1056,218671,Pipra,170
204,1056,218672,Tajpur,961
204,1056,218673,Majhuar,148
204,1057,0,Mehsi,33432
204,1057,0,Mehsi,28540
204,1057,0,Mehsi,4892
204,1057,218674, Rajepur,1041
204,1057,218675,Ibrahimppur,142
204,1057,218677,Ojhilpur,285
204,1057,218679,Rangrez Chhapra,306
204,1057,218680,Saraiya Banwari,282
204,1057,218681,Harpurnag,654
204,1057,218683,Damodarpur,367
204,1057,218684,Sulsabad,344
204,1057,218685,Bishambharpur Pahari,392
204,1057,218686,Partapur,432
204,1057,218687,Majhauliya,237
204,1057,218688,Chauriya,169
204,1057,218690,Dagraha,262
204,1057,218691,Mahammadpur Malik,199
204,1057,218693,Mahuabad,211
204,1057,218694,Mahamda,529
204,1057,218695,Chak Mashruf urf Mahamada,151
204,1057,218698,Dharhgawan,297
204,1057,218699,Mojahida,146
204,1057,218702,Chak Abdul Ghani,115
204,1057,218704,Barharwa,155
204,1057,218706,Main Mehsi,411
204,1057,218708,Bahadurpur,263
204,1057,218710,Bathna,533
204,1057,218711,Parsauni Dewajit,586
204,1057,218712,Dewajitpur,256
204,1057,218713,Rajua Bakhri,354
204,1057,218714,Bakhri Nazir,890
204,1057,218716,Chak Saiyad Mahmud,107
204,1057,218717,Chak Fatehullah,172
204,1057,218719,Chak Lahuran,157
204,1057,218720,Chintamanpur,412
204,1057,218721,Katha,1580
204,1057,218723,Bhimalpur,773
204,1057,218725,Mithanpura,185
204,1057,218726,Mithanpur Nand Lal,142
204,1057,218727,Tajpur Bara,413
204,1057,218728,Chak Nagri,398
204,1057,218729,Madhopur Phulwaria,329
204,1057,218731,Madhopur Kesho,126
204,1057,218733,Madhopur Kesho,142
204,1057,218735,Sahbajia,213
204,1057,218736,Dhothra,190
204,1057,218737,Bishunpur Bara,281
204,1057,218738,Rani Patti,319
204,1057,218739,Mathia,172
204,1057,218740,Bhualidih,445
204,1057,218741,Sidhwalia,580
204,1057,218742,Semra,242
204,1057,218743,Kothia Hariram,1749
204,1057,218744,Mohammadpur Majhaulia,945
204,1057,218745,Salemppur,613
204,1057,218746,Bulaki Tola,292
204,1057,218747,Manu Chak,242
204,1057,218748,Bala Tola,108
204,1057,218749,Bhagwatia,230
204,1057,218750,Ahibaran Chhapra,303
204,1057,218751,Jhitkahia,923
204,1057,218752,Kashi Pakri,638
204,1057,218753,Dheluaha,283
204,1057,218754,Bariara,106
204,1057,218755,Birit Kunawa,128
204,1057,218756,Abdia,113
204,1057,218757,Hardo  Patti,134
204,1057,218758,Kuawa,246
204,1057,218759,Fatehpur,282
204,1057,218760,Parsonia,328
204,1057,218761,Koirgawan,282
204,1057,218762,Bhurukurwa,887
204,1057,218763,Galimpur,330
204,1057,218764,Bakhri,305
204,1057,218765,Nonimal,431
204,1057,218766,Kaleyanpur,191
204,1057,218767,Ismaila,303
204,1057,801291,Mehsi (NP),4892
204,1057,801291,Mehsi (NP) WARD NO.-0001,218
