village_code,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9
258519,0.21075496,0.014258626,0.20741886,0.014258626,0.16836062,0.2120277,0.014258626,0.14440335,0.014258626,0.003697167,0.003697167,0.003697167,0.7255327,0.25967857,0.003697167,0.0011751233,0.13553981,0.0675312,0.0011751233,0.77170503,0.0011751233,0.0011751233,0.0011751233,0.0011751233,0.018173257
258520,0.21257329,0.013972525,0.19606149,0.013972525,0.17203419,0.21066025,0.013972525,0.15278068,0.013972525,0.0038306569,0.0038306569,0.0038306569,0.7497305,0.23494682,0.0038306569,0.0012135414,0.13582145,0.06798106,0.0012135414,0.7699602,0.0012135414,0.0012135414,0.0012135414,0.0012135414,0.01895618
258522,0.21830674,0.013293602,0.1917259,0.013293602,0.15472208,0.23807803,0.013293602,0.14399283,0.013293602,0.0036174098,0.0036174098,0.0036174098,0.7638233,0.22170718,0.0036174098,0.0013049108,0.13626412,0.0690183,0.0013049108,0.76608413,0.0013049108,0.0013049108,0.0013049108,0.0013049108,0.020803954
258523,0.21678628,0.01346551,0.1888345,0.01346551,0.1619338,0.22737513,0.01346551,0.15120825,0.01346551,0.0035381885,0.0035381885,0.0035381885,0.7745188,0.2113284,0.0035381885,0.001274902,0.13593483,0.06895362,0.001274902,0.7668323,0.001274902,0.001274902,0.001274902,0.001274902,0.020629624
258524,0.22029361,0.012966731,0.17163235,0.012966731,0.16961521,0.22384277,0.012966731,0.16274907,0.012966731,0.0038144644,0.0038144644,0.0038144644,0.7543161,0.23042603,0.0038144644,0.0012719181,0.13588344,0.06893877,0.0012719181,0.76693827,0.0012719181,0.0012719181,0.0012719181,0.0012719181,0.02060803
258525,0.21902768,0.01310605,0.17050892,0.01310605,0.17448235,0.21577118,0.01310605,0.16778563,0.01310605,0.00020916402,0.00020916402,0.00020916402,0.80743814,0.19172521,0.00020916402,0.0012651727,0.1358602,0.0688943,0.0012651727,0.76714146,0.0012651727,0.0012651727,0.0012651727,0.0012651727,0.020512866
258526,0.2947859,0.011001299,0.11368695,0.011001299,0.049269985,0.4074197,0.011001299,0.09083236,0.011001299,0.00016332063,0.00016332063,0.00016332063,0.81394225,0.18540439,0.00016332063,0.0032186818,0.14368938,0.073334046,0.0032186818,0.72981316,0.0032186818,0.0032186818,0.0032186818,0.0032186818,0.033851393
258527,0.2998077,0.0112423785,0.12999238,0.0112423785,0.046335876,0.39837846,0.0112423785,0.08051609,0.0112423785,0.0002243097,0.0002243097,0.0002243097,0.8183875,0.18071519,0.0002243097,0.0013826448,0.13745067,0.068624645,0.0013826448,0.76561433,0.0013826448,0.0013826448,0.0013826448,0.0013826448,0.020014623
258528,0.21580839,0.0135296425,0.18366517,0.0135296425,0.16882291,0.21836492,0.0135296425,0.15922002,0.0135296425,0.0014557602,0.0014557602,0.0014557602,0.79511154,0.19906539,0.0014557602,0.001286664,0.13601713,0.06902334,0.001286664,0.7664628,0.001286664,0.001286664,0.001286664,0.001286664,0.020776773
258529,0.28437015,0.011209229,0.11076932,0.011209229,0.051577564,0.40676576,0.011209229,0.10168034,0.011209229,8.8582034e-05,8.8582034e-05,8.8582034e-05,0.8206434,0.17900234,8.8582034e-05,0.0032536925,0.1433202,0.07504786,0.0032536925,0.7244689,0.0032536925,0.0032536925,0.0032536925,0.0032536925,0.037641007
258530,0.23643959,0.011636471,0.10913768,0.011636471,0.112501934,0.32082886,0.011636471,0.17454603,0.011636471,0.000333808,0.000333808,0.000333808,0.8209078,0.17775705,0.000333808,0.0050816545,0.08409885,0.0415765,0.0050816545,0.78280425,0.0050816545,0.0050816545,0.0050816545,0.0050816545,0.061030313
258531,0.2197713,0.013041856,0.17490563,0.013041856,0.16866869,0.2243265,0.013041856,0.16016042,0.013041856,0.0038163068,0.0038163068,0.0038163068,0.7458767,0.23885794,0.0038163068,0.0012582315,0.13581736,0.06881192,0.0012582315,0.76744974,0.0012582315,0.0012582315,0.0012582315,0.0012582315,0.020371618
258532,0.21799628,0.013269763,0.18066409,0.013269763,0.17239548,0.21775994,0.013269763,0.15810506,0.013269763,0.0037601101,0.0037601101,0.0037601101,0.73397726,0.25098225,0.0037601101,0.0012391321,0.13574752,0.06858142,0.0012391321,0.76827437,0.0012391321,0.0012391321,0.0012391321,0.0012391321,0.01996188
